Org,Name,Line 1,Line 2,City,State,Postal,Country,Tax ID,Tax Exempt,Phone,Email,Width,wUOM,Length,lUOM,Height,hUOM,Status
10001,STORE 774,24043 Blue Bill Park Alley,,Boston,MA,2104,United States,81-3760492,FALSE,318-111-0484,store774@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 775,71 Iowa Drive,,Madison,WI,53790,United States,71-1855984,FALSE,608-985-6015,store775@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 776,4184 Acker Drive,,Miami,FL,33142,United States,13-4870843,FALSE,786-713-6082,store776@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 777,05735 Esch Terrace,,Trenton,NJ,8608,United States,93-7555773,FALSE,609-685-3557,store777@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 778,4 Northridge Road,,Salt Lake City,UT,84105,United States,82-5564425,FALSE,435-198-4870,store778@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 779,8 Cody Parkway,,Scottsdale,AZ,85271,United States,80-4509224,FALSE,480-487-6365,store779@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 780,051 Morning Street,,Seattle,WA,98158,United States,43-0957229,FALSE,425-598-5105,store780@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 781,3994 Summit Crossing,,Brockton,MA,2405,United States,78-9553258,FALSE,508-740-2388,store781@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 782,282 Cambridge Street,,New York City,NY,10270,United States,60-9528237,FALSE,718-925-8755,store782@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 783,891 Jay Road,,Milwaukee,WI,53205,United States,33-9932886,FALSE,920-466-3667,store783@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 784,57833 Hanson Park,,Detroit,MI,48242,United States,34-9023780,FALSE,313-841-8662,store784@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 785,40511 Heffernan Court,,Hattiesburg,MS,39404,United States,77-7636602,FALSE,601-265-3541,store785@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 786,412 Brown Road,,El Paso,TX,79984,United States,08-2543073,FALSE,915-109-9990,store786@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 787,07923 Basil Point,,Boise,ID,83711,United States,73-2860183,FALSE,208-569-9196,store787@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 788,740 Cody Junction,,London,KY,40745,United States,08-1846889,FALSE,606-527-0475,store788@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 789,2528 Heffernan Point,,Glendale,CA,91210,United States,78-3025955,FALSE,818-266-8399,store789@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 790,35 Forest Terrace,,Jacksonville,FL,32215,United States,47-5833613,FALSE,904-306-4589,store790@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 791,41 Rieder Hill,,New York City,NY,10170,United States,14-7831173,FALSE,646-390-9702,store791@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 792,27117 David Terrace,,Pasadena,CA,91125,United States,22-2327445,FALSE,626-836-1791,store792@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 793,90 Mockingbird Lane,,Newark,NJ,7112,United States,38-6611088,FALSE,201-624-7199,store793@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 794,8 Artisan Point,,Houston,TX,77260,United States,81-6952374,FALSE,713-946-9146,store794@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 795,329 Stoughton Way,,Jackson,TN,38308,United States,02-8497358,FALSE,731-358-0456,store795@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 796,7 Monica Park,,Denver,CO,80249,United States,10-0608079,FALSE,720-432-3507,store796@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 797,20 Mcguire Point,,Jamaica,NY,11470,United States,22-5558739,FALSE,718-174-3381,store797@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 798,6 Bunker Hill Avenue,,Houston,TX,77085,United States,70-9345229,FALSE,713-783-3747,store798@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 799,1 Montana Parkway,,San Diego,CA,92191,United States,70-8307959,FALSE,619-907-4438,store799@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 800,10296 Loftsgordon Place,,Tacoma,WA,98424,United States,12-6115520,FALSE,206-781-6639,store800@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 801,33593 Manufacturers Park,,Boise,ID,83757,United States,24-6401504,FALSE,208-363-7536,store801@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 802,9518 Boyd Drive,,Omaha,NE,68117,United States,55-3316125,FALSE,402-865-8481,store802@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 803,7 Old Shore Park,,Savannah,GA,31422,United States,15-0364959,FALSE,912-531-4905,store803@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 804,145 Laurel Circle,,Albuquerque,NM,87115,United States,51-4482773,FALSE,505-288-6438,store804@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 805,0175 Badeau Lane,,Van Nuys,CA,91499,United States,16-6439282,FALSE,213-119-9746,store805@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 806,6241 Sutteridge Circle,,Newark,NJ,7195,United States,35-4451273,FALSE,862-720-7971,store806@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 807,72590 Kipling Center,,Irvine,CA,92717,United States,81-7344914,FALSE,714-201-1380,store807@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 808,42308 Doe Crossing Place,,Syracuse,NY,13210,United States,56-0395517,FALSE,315-510-0099,store808@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 809,16 Northfield Crossing,,San Francisco,CA,94126,United States,62-0589677,FALSE,415-543-1452,store809@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 810,20 Ramsey Crossing,,Washington,DC,20520,United States,65-2819641,FALSE,202-126-3008,store810@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 811,994 Vernon Terrace,,Wilmington,DE,19897,United States,61-3726242,FALSE,302-740-7623,store811@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 812,33587 Hoffman Alley,,El Paso,TX,79950,United States,79-6309248,FALSE,915-990-4655,store812@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 813,255 Vera Way,,El Paso,TX,79950,United States,61-9966691,FALSE,915-459-6183,store813@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 814,23710 Shelley Way,,Delray Beach,FL,33448,United States,40-6556231,FALSE,561-628-3620,store814@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 815,14 Pearson Alley,,Cincinnati,OH,45223,United States,88-2590964,FALSE,513-364-8575,store815@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 816,01908 Packers Street,,Athens,GA,30610,United States,15-9463727,FALSE,706-389-7705,store816@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 817,5 Nancy Lane,,Stockton,CA,95205,United States,46-4219861,FALSE,209-717-0859,store817@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 818,77 8th Lane,,Brooklyn,NY,11247,United States,49-9296822,FALSE,212-535-6680,store818@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 819,0155 Bunker Hill Drive,,Crawfordsville,IN,47937,United States,00-3610699,FALSE,765-478-7267,store819@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 820,8351 Sheridan Point,,San Diego,CA,92145,United States,60-2456696,FALSE,619-167-0221,store820@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 821,92854 Waxwing Plaza,,El Paso,TX,79911,United States,10-3707862,FALSE,915-602-7873,store821@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 822,34612 Esch Parkway,,Richmond,VA,23242,United States,21-3798858,FALSE,804-838-4705,store822@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 823,21246 Eagle Crest Crossing,,Houston,TX,77070,United States,74-7714330,FALSE,832-467-4016,store823@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 824,452 Saint Paul Park,,Milwaukee,WI,53215,United States,44-3275428,FALSE,414-306-3334,store824@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 825,88532 Fairview Parkway,,Gary,IN,46406,United States,09-1924791,FALSE,219-811-0805,store825@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 826,82161 Hermina Trail,,Tucson,AZ,85705,United States,18-4385970,FALSE,520-755-9738,store826@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 827,7 Kropf Point,,Sacramento,CA,94230,United States,00-2987511,FALSE,916-158-6250,store827@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 828,8838 Dexter Plaza,,Fort Smith,AR,72905,United States,41-6222961,FALSE,479-392-2235,store828@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 829,947 Rutledge Court,,Syracuse,NY,13210,United States,50-4931499,FALSE,315-266-2858,store829@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 830,011 Memorial Center,,Reading,PA,19610,United States,58-9955290,FALSE,484-891-9911,store830@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 831,9606 Dunning Crossing,,Detroit,MI,48267,United States,71-2935099,FALSE,313-804-7919,store831@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 832,0 Badeau Pass,,Rochester,NY,14624,United States,07-8866112,FALSE,585-456-8250,store832@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 833,406 Gulseth Junction,,Fort Worth,TX,76198,United States,80-4143288,FALSE,682-545-3962,store833@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 834,92 Hoepker Circle,,San Angelo,TX,76905,United States,63-5618488,FALSE,325-681-8914,store834@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 835,02 Schlimgen Trail,,North Las Vegas,NV,89087,United States,72-4224379,FALSE,702-666-0439,store835@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 836,976 Holy Cross Lane,,Denver,CO,80209,United States,06-3424059,FALSE,303-801-9837,store836@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 837,8 Scott Trail,,Waco,TX,76711,United States,99-2858723,FALSE,254-373-1911,store837@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 838,6636 Eggendart Avenue,,Pompano Beach,FL,33069,United States,30-2533373,FALSE,754-214-7999,store838@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 839,4 Anderson Street,,Richmond,VA,23220,United States,29-4087672,FALSE,804-796-4303,store839@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 840,4 Shasta Point,,Nashville,TN,37250,United States,87-5971606,FALSE,615-556-9656,store840@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 841,1579 Mcbride Crossing,,Portland,OR,97221,United States,55-3806382,FALSE,503-446-2393,store841@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 842,8 Eastwood Hill,,El Paso,TX,88514,United States,38-4523606,FALSE,915-831-6941,store842@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 843,58820 Mitchell Point,,Minneapolis,MN,55412,United States,76-6915078,FALSE,651-503-4682,store843@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 844,2 Lakeland Street,,Duluth,GA,30195,United States,97-3165084,FALSE,678-291-8004,store844@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 845,4259 Drewry Drive,,High Point,NC,27264,United States,62-5067127,FALSE,336-209-3464,store845@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 846,3 Truax Way,,Tampa,FL,33605,United States,13-3146164,FALSE,813-751-1669,store846@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 847,3172 Sundown Trail,,San Antonio,TX,78291,United States,81-3907826,FALSE,210-470-9564,store847@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 848,3 Iowa Way,,Dayton,OH,45419,United States,99-0574649,FALSE,937-704-1569,store848@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 849,362 Carberry Drive,,Amarillo,TX,79165,United States,61-6319961,FALSE,806-165-3379,store849@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 850,23 Sullivan Park,,Amarillo,TX,79165,United States,95-6157903,FALSE,806-204-6803,store850@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 851,27 Debra Drive,,Jefferson City,MO,65105,United States,18-3817560,FALSE,573-434-5463,store851@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 852,48 Northport Center,,Flushing,NY,11355,United States,26-6394135,FALSE,347-468-6930,store852@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 853,4463 Dexter Road,,Vancouver,WA,98687,United States,35-8064658,FALSE,360-914-0462,store853@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 854,19424 Bashford Place,,Phoenix,AZ,85062,United States,68-4858422,FALSE,602-564-8576,store854@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 855,6 Lakewood Gardens Road,,Naperville,IL,60567,United States,96-7367878,FALSE,630-860-8758,store855@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 856,2936 Tony Hill,,Fort Lauderdale,FL,33310,United States,22-0856097,FALSE,754-460-6588,store856@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 857,438 Meadow Ridge Crossing,,Richmond,VA,23289,United States,86-2533166,FALSE,804-139-5042,store857@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 858,317 Mcbride Terrace,,Arlington,TX,76011,United States,17-3629892,FALSE,817-461-9713,store858@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 859,5639 Spohn Terrace,,Arlington,TX,76011,United States,76-5983679,FALSE,214-352-3806,store859@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 860,14 Fallview Terrace,,Canton,OH,44720,United States,07-9107869,FALSE,234-763-4283,store860@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 861,9 Cottonwood Court,,Kingsport,TN,37665,United States,01-6010976,FALSE,423-936-3467,store861@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 862,3 Oriole Crossing,,Las Vegas,NV,89130,United States,35-7818802,FALSE,702-783-4963,store862@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 863,5747 2nd Junction,,Baltimore,MD,21282,United States,42-2137349,FALSE,410-305-0226,store863@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 864,65 Vera Court,,Wilmington,DE,19892,United States,57-5918545,FALSE,302-693-4099,store864@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 865,0065 Hansons Drive,,Oklahoma City,OK,73135,United States,00-6921767,FALSE,405-656-5681,store865@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 866,6 Everett Pass,,Albany,NY,12227,United States,24-5770605,FALSE,518-306-7570,store866@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 867,9464 Bashford Way,,Saint Cloud,MN,56372,United States,88-3441258,FALSE,320-910-1440,store867@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 868,835 Cascade Hill,,Miami,FL,33196,United States,18-5311482,FALSE,786-848-7016,store868@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 869,5 Hintze Place,,Fort Myers,FL,33994,United States,74-7451104,FALSE,239-427-3768,store869@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 870,948 Warner Court,,Sandy,UT,84093,United States,96-8963497,FALSE,801-814-8909,store870@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 871,8 Oak Terrace,,Louisville,KY,40220,United States,41-9279898,FALSE,502-584-2734,store871@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 872,91941 North Terrace,,Chicago,IL,60674,United States,71-9036227,FALSE,312-297-5508,store872@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 873,9 Dawn Crossing,,Columbia,SC,29208,United States,75-5398361,FALSE,803-279-2458,store873@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 874,907 Bashford Crossing,,Honolulu,HI,96845,United States,48-6681941,FALSE,808-260-3407,store874@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 875,1 Laurel Drive,,Washington,DC,20088,United States,48-2834542,FALSE,202-261-0196,store875@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 876,44 Dapin Avenue,,Saint Louis,MO,63158,United States,43-7349449,FALSE,314-255-3119,store876@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 877,52151 Roth Park,,Knoxville,TN,37939,United States,45-3582090,FALSE,865-458-4035,store877@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 878,2 Buell Court,,Philadelphia,PA,19172,United States,37-7038977,FALSE,215-327-0806,store878@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 879,1747 2nd Lane,,Las Vegas,NV,89110,United States,09-6351978,FALSE,702-398-8819,store879@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 880,8175 Coleman Court,,Richmond,CA,94807,United States,29-9176698,FALSE,510-491-1265,store880@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 881,82925 Reinke Court,,Tampa,FL,33647,United States,72-6770150,FALSE,813-665-0015,store881@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 882,6351 Morrow Avenue,,Colorado Springs,CO,80940,United States,52-9915243,FALSE,719-437-8474,store882@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 883,6039 5th Avenue,,El Paso,TX,88553,United States,04-7736313,FALSE,915-758-5067,store883@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 884,7 Sunbrook Alley,,Mobile,AL,36689,United States,14-0778470,FALSE,251-421-2003,store884@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 885,61 Sugar Road,,Houston,TX,77266,United States,69-7351212,FALSE,713-927-6655,store885@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 886,683 Pearson Street,,Spring Hill,FL,34611,United States,49-2362945,FALSE,352-528-3254,store886@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 887,0196 South Terrace,,Saint Paul,MN,55146,United States,84-6768755,FALSE,651-139-7666,store887@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 888,605 Becker Parkway,,Berkeley,CA,94712,United States,22-3868042,FALSE,510-632-4535,store888@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 889,3 Spaight Way,,Lexington,KY,40524,United States,30-8513106,FALSE,859-347-5445,store889@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 890,59 Bluejay Point,,Denver,CO,80262,United States,23-7934140,FALSE,303-486-9431,store890@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 891,50601 Nelson Center,,Denver,CO,80262,United States,90-8333047,FALSE,303-895-0148,store891@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 892,2 Randy Parkway,,Charleston,WV,25336,United States,75-1489215,FALSE,304-214-6652,store892@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 893,6 Utah Terrace,,Pasadena,CA,91109,United States,75-3547157,FALSE,818-201-9773,store893@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 894,68189 Center Court,,Charleston,SC,29416,United States,21-4965267,FALSE,843-513-6365,store894@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 895,5 Arapahoe Center,,Los Angeles,CA,90071,United States,65-1208237,FALSE,818-181-4529,store895@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 896,4522 Dwight Hill,,Charleston,WV,25326,United States,10-3073315,FALSE,304-997-5602,store896@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 897,2 Upham Center,,Omaha,NE,68164,United States,86-3613150,FALSE,402-545-8262,store897@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 898,04192 Buhler Crossing,,Tallahassee,FL,32399,United States,75-0730931,FALSE,850-223-8726,store898@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 899,41 Erie Way,,Gulfport,MS,39505,United States,68-3729815,FALSE,228-338-7730,store899@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 900,42 Shelley Way,,San Diego,CA,92160,United States,08-2158986,FALSE,619-480-5756,store900@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 901,316 Stephen Crossing,,Seattle,WA,98195,United States,51-6087588,FALSE,206-316-2126,store901@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 902,626 Hallows Junction,,Dallas,TX,75205,United States,35-6678530,FALSE,469-511-6776,store902@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 903,7809 Trailsway Way,,Columbus,OH,43231,United States,08-9885578,FALSE,614-356-2647,store903@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 904,535 Mallard Trail,,Grand Rapids,MI,49544,United States,29-8929617,FALSE,616-259-5318,store904@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 905,32 Vermont Circle,,Jackson,MS,39216,United States,89-9146013,FALSE,601-289-8466,store905@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 906,445 Briar Crest Circle,,New York City,NY,10060,United States,10-3543259,FALSE,646-939-5101,store906@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 907,962 Farmco Lane,,Gastonia,NC,28055,United States,62-4715455,FALSE,704-257-6550,store907@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 908,5001 Warrior Court,,New York City,NY,10120,United States,58-2521095,FALSE,212-421-4758,store908@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 909,0 Harbort Junction,,El Paso,TX,79989,United States,17-4087282,FALSE,915-991-3979,store909@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 910,189 Westerfield Alley,,Los Angeles,CA,90005,United States,26-8279966,FALSE,213-882-5091,store910@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 911,40292 Fordem Road,,Winston Salem,NC,27150,United States,37-3501844,FALSE,336-641-5109,store911@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 912,7568 Debra Junction,,New Orleans,LA,70179,United States,52-6437763,FALSE,504-258-3958,store912@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 913,6 Dottie Pass,,Philadelphia,PA,19120,United States,24-3734372,FALSE,215-823-1944,store913@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 914,0190 Donald Junction,,Minneapolis,MN,55402,United States,12-0767260,FALSE,952-790-0073,store914@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 915,76862 Sugar Trail,,Flushing,NY,11355,United States,85-9303800,FALSE,917-907-0116,store915@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 916,4264 Magdeline Trail,,New York City,NY,10009,United States,27-4640084,FALSE,917-155-7629,store916@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 917,868 3rd Trail,,Los Angeles,CA,90060,United States,55-9276278,FALSE,323-556-2857,store917@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 918,50 Tennessee Alley,,Washington,DC,20062,United States,12-4595861,FALSE,202-738-6734,store918@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 919,95 Goodland Street,,Lexington,KY,40505,United States,58-1411667,FALSE,859-332-2181,store919@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 920,494 Hauk Center,,Peoria,IL,61614,United States,42-0559170,FALSE,309-535-3349,store920@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 921,6 New Castle Park,,San Jose,CA,95150,United States,39-4524864,FALSE,408-143-7928,store921@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 922,4 Debs Drive,,San Antonio,TX,78260,United States,65-8237124,FALSE,830-249-5451,store922@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 923,537 Butternut Terrace,,Baltimore,MD,21265,United States,02-8932220,FALSE,410-142-1693,store923@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 924,43621 Pearson Center,,Mount Vernon,NY,10557,United States,81-9023563,FALSE,914-130-1085,store924@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 925,13354 Toban Park,,Dallas,TX,75387,United States,53-5114722,FALSE,214-683-0288,store925@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 926,500 Quincy Point,,San Jose,CA,95155,United States,23-3267835,FALSE,408-660-8212,store926@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 927,900 Clemons Road,,Memphis,TN,38168,United States,44-7450835,FALSE,901-374-2239,store927@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 928,0 Petterle Trail,,Washington,DC,20205,United States,13-1616779,FALSE,202-765-6439,store928@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 929,54 Bluejay Hill,,Hamilton,OH,45020,United States,81-8040892,FALSE,937-828-0605,store929@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 930,061 Holy Cross Way,,Lansing,MI,48930,United States,75-5460833,FALSE,517-306-1880,store930@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 931,52 Express Terrace,,Columbus,OH,43284,United States,04-2083419,FALSE,614-631-2572,store931@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 932,4677 Lerdahl Place,,Des Moines,IA,50936,United States,22-9053086,FALSE,515-662-1130,store932@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
10001,STORE 933,1872 Monica Road,,Idaho Falls,ID,83405,United States,13-9264859,FALSE,208-878-8425,store933@cincymarkets.com,0,FT,0,FT,0,FT,ACTIVE
